date,code,action,shares,price,fee
2025-01-15,000001.SZ,BUY,200,900.4894,36.019576
2025-01-15,000002.SZ,BUY,100,1246.488,24.92976
2025-01-15,000004.SZ,BUY,3600,54.537,39.266639999999995
2025-01-15,000006.SZ,BUY,700,269.435,37.7209
2025-01-15,000007.SZ,BUY,3400,58.316,39.65488
2025-01-15,000008.SZ,BUY,3300,60.5024,39.93158400000001
2025-01-15,000009.SZ,BUY,2500,77.2915,38.64575
2025-01-15,000010.SZ,BUY,6100,32.3236,39.434792
2025-01-15,000011.SZ,BUY,5400,37.0063,39.966804
2025-01-15,000012.SZ,BUY,1300,151.4341,39.372866
2025-01-15,000014.SZ,BUY,2800,68.9809,38.629304000000005
2025-01-15,000016.SZ,BUY,1400,138.5041,38.781148
2025-01-15,000017.SZ,BUY,13100,15.1843,39.782866000000006
2025-01-15,000019.SZ,BUY,6700,29.674,39.76316
2025-01-15,000020.SZ,BUY,9400,21.1445,39.75166000000001
2025-01-15,000021.SZ,BUY,700,264.4817,37.027438000000004
2025-01-15,000025.SZ,BUY,4600,43.4093,39.936556
2025-01-15,000026.SZ,BUY,2300,85.9471,39.535666000000006
2025-01-15,000027.SZ,BUY,1800,110.7218,39.859848
2025-01-15,000028.SZ,BUY,1300,149.0189,38.744914
2025-01-15,000029.SZ,BUY,6100,32.6041,39.777002
2025-01-15,000030.SZ,BUY,9600,20.7212,39.784704
2025-01-15,000031.SZ,BUY,4800,41.6089,39.944544
2025-01-15,000032.SZ,BUY,2900,68.6557,39.820306
2025-01-15,000034.SZ,BUY,1900,103.7258,39.41580400000001
2025-01-15,000035.SZ,BUY,9300,21.4948,39.98032800000001
2025-01-15,000036.SZ,BUY,3900,51.1029,39.860262
2025-01-15,000037.SZ,BUY,4600,43.4194,39.945848000000005
2025-01-15,000039.SZ,BUY,500,384.3794,38.43794
2025-01-15,000042.SZ,BUY,3400,58.7157,39.926676
2025-01-15,000045.SZ,BUY,6400,31.0595,39.75616
2025-01-15,000048.SZ,BUY,1200,164.2794,39.427056
2025-01-15,000049.SZ,BUY,900,210.0896,37.816128
2025-01-15,000050.SZ,BUY,2600,75.8713,39.453076
2025-01-15,000055.SZ,BUY,4800,41.306,39.65376
2025-01-15,000056.SZ,BUY,15300,12.9951,39.765006
2025-01-15,000058.SZ,BUY,7800,25.5291,39.825396000000005
2025-01-15,000059.SZ,BUY,24300,8.1975,39.83985
2025-01-15,000060.SZ,BUY,1000,189.9085,37.981700000000004
2025-01-15,000061.SZ,BUY,1300,150.3184,39.082784
2025-01-15,000062.SZ,BUY,1100,171.6946,37.772812
2025-01-15,000063.SZ,BUY,200,686.466,27.458640000000003
2025-01-15,000065.SZ,BUY,1200,163.6208,39.268992
2025-01-15,000066.SZ,BUY,1300,153.5662,39.927212000000004
2025-01-15,000068.SZ,BUY,26900,7.4084,39.857192000000005
2025-01-15,000069.SZ,BUY,1700,114.4944,38.928096000000004
2025-01-15,000070.SZ,BUY,10000,19.8562,39.7124
2025-01-15,000078.SZ,BUY,3900,51.2112,39.944736
2025-01-15,000088.SZ,BUY,5000,39.9364,39.9364
2025-01-15,000089.SZ,BUY,4000,49.6777,39.742160000000005
2025-02-06,000019.SZ,SELL,200,30.625,1.225
2025-02-06,000020.SZ,SELL,800,23.1766,3.708256
2025-02-06,000021.SZ,SELL,100,294.225,5.884500000000001
2025-02-06,000025.SZ,SELL,100,44.5929,0.891858
2025-02-06,000026.SZ,SELL,100,88.3927,1.7678540000000003
2025-02-06,000030.SZ,SELL,400,21.7944,1.7435520000000002
2025-02-06,000032.SZ,SELL,300,75.0432,4.502592
2025-02-06,000034.SZ,SELL,200,116.6272,4.665088
2025-02-06,000035.SZ,SELL,100,21.7777,0.435554
2025-02-06,000037.SZ,SELL,100,43.9295,0.87859
2025-02-06,000039.SZ,SELL,100,405.7621,8.115242
2025-02-06,000042.SZ,SELL,500,67.8942,6.78942
2025-02-06,000045.SZ,SELL,100,31.5687,0.631374
2025-02-06,000058.SZ,SELL,200,26.3558,1.054232
2025-02-06,000065.SZ,SELL,100,169.9613,3.3992260000000005
2025-02-06,000066.SZ,SELL,100,156.6486,3.132972
2025-02-06,000068.SZ,SELL,1400,7.8871,2.2083880000000002
2025-02-06,000004.SZ,BUY,500,48.2787,4.82787
2025-02-06,000009.SZ,BUY,100,76.3041,1.5260820000000002
2025-02-06,000010.SZ,BUY,300,31.2462,1.874772
2025-02-06,000011.SZ,BUY,100,36.0801,0.7216020000000001
2025-02-06,000014.SZ,BUY,100,68.0323,1.3606460000000002
2025-02-06,000016.SZ,BUY,400,109.416,8.75328
2025-02-06,000029.SZ,BUY,200,31.5273,1.261092
2025-02-06,000031.SZ,BUY,200,39.5578,1.5823120000000002
2025-02-06,000055.SZ,BUY,200,40.2861,1.6114439999999999
2025-02-06,000056.SZ,BUY,300,12.8539,0.771234
2025-02-06,000059.SZ,BUY,800,8.0153,1.282448
2025-02-06,000069.SZ,BUY,100,109.5164,2.1903280000000005
2025-02-06,000078.SZ,BUY,100,49.7773,0.9955459999999999
2025-02-20,000004.SZ,SELL,200,53.3179,2.1327160000000003
2025-02-20,000008.SZ,SELL,100,64.984,1.29968
2025-02-20,000029.SZ,SELL,400,35.4682,2.8374560000000004
2025-02-20,000032.SZ,SELL,700,109.4768,15.326751999999999
2025-02-20,000034.SZ,SELL,600,180.2655,21.631860000000003
2025-02-20,000042.SZ,SELL,700,93.8101,13.133414000000002
2025-02-20,000056.SZ,SELL,2000,15.5376,6.21504
2025-02-20,000065.SZ,SELL,100,199.9027,3.998054
2025-02-20,000070.SZ,SELL,300,21.6676,1.300056
2025-02-20,000007.SZ,BUY,400,54.5884,4.367072
2025-02-20,000009.SZ,BUY,100,78.279,1.56558
2025-02-20,000010.SZ,BUY,500,30.3842,3.0384200000000003
2025-02-20,000011.SZ,BUY,200,36.7417,1.4696680000000002
2025-02-20,000012.SZ,BUY,100,147.8428,2.956856
2025-02-20,000014.SZ,BUY,100,69.523,1.39046
2025-02-20,000016.SZ,BUY,100,109.416,2.18832
2025-02-20,000017.SZ,BUY,300,15.7477,0.9448620000000001
2025-02-20,000019.SZ,BUY,300,30.8628,1.851768
2025-02-20,000020.SZ,BUY,400,23.3168,1.8653440000000003
2025-02-20,000025.SZ,BUY,100,45.0334,0.900668
2025-02-20,000026.SZ,BUY,100,91.8865,1.83773
2025-02-20,000027.SZ,BUY,100,110.7218,2.214436
2025-02-20,000028.SZ,BUY,100,145.8817,2.917634
2025-02-20,000030.SZ,BUY,200,22.4961,0.8998439999999999
2025-02-20,000031.SZ,BUY,200,40.5834,1.623336
2025-02-20,000035.SZ,BUY,500,21.5891,2.15891
2025-02-20,000036.SZ,BUY,200,50.4609,2.0184360000000003
2025-02-20,000039.SZ,BUY,100,411.8715,8.23743
2025-02-20,000045.SZ,BUY,200,32.4972,1.299888
2025-02-20,000048.SZ,BUY,200,146.9046,5.876184
2025-02-20,000050.SZ,BUY,100,76.8885,1.5377699999999999
2025-02-20,000055.SZ,BUY,100,41.306,0.82612
2025-02-20,000058.SZ,BUY,300,26.6534,1.599204
2025-02-20,000059.SZ,BUY,400,8.2886,0.663088
2025-02-20,000060.SZ,BUY,100,187.4686,3.749372
2025-02-20,000061.SZ,BUY,100,148.5128,2.9702560000000005
2025-02-20,000063.SZ,BUY,100,668.0126,13.360252000000003
2025-02-20,000068.SZ,BUY,700,8.0695,1.12973
2025-02-20,000069.SZ,BUY,100,110.874,2.21748
2025-02-20,000078.SZ,BUY,200,49.9821,1.999284
2025-02-20,000088.SZ,BUY,400,39.1749,3.1339920000000006
2025-02-20,000089.SZ,BUY,300,48.593,2.9155800000000003
2025-03-06,000010.SZ,SELL,100,31.2462,0.6249240000000001
2025-03-06,000016.SZ,SELL,200,124.1838,4.967352000000001
2025-03-06,000026.SZ,SELL,100,95.7297,1.914594
2025-03-06,000030.SZ,SELL,600,24.2298,2.907576
2025-03-06,000032.SZ,SELL,100,113.1571,2.2631419999999998
2025-03-06,000036.SZ,SELL,200,54.056,2.1622399999999997
2025-03-06,000055.SZ,SELL,100,41.918,0.8383600000000001
2025-03-06,000056.SZ,SELL,1400,17.3739,4.864692
2025-03-06,000058.SZ,SELL,1100,31.2169,6.867718
2025-03-06,000059.SZ,SELL,400,8.5072,0.680576
2025-03-06,000066.SZ,SELL,100,188.0223,3.760446
2025-03-06,000068.SZ,SELL,100,8.1606,0.16321200000000002
2025-03-06,000069.SZ,SELL,100,112.6842,2.2536840000000002
2025-03-06,000070.SZ,SELL,600,23.2352,2.788224
2025-03-06,000004.SZ,BUY,200,51.4079,2.0563160000000003
2025-03-06,000006.SZ,BUY,100,266.2558,5.325116
2025-03-06,000007.SZ,BUY,200,53.2631,2.1305240000000003
2025-03-06,000008.SZ,BUY,100,63.1914,1.2638280000000002
2025-03-06,000011.SZ,BUY,100,36.7858,0.7357160000000001
2025-03-06,000014.SZ,BUY,100,68.3711,1.367422
2025-03-06,000017.SZ,BUY,300,15.5062,0.930372
2025-03-06,000019.SZ,BUY,100,30.6726,0.613452
2025-03-06,000020.SZ,BUY,500,22.2482,2.2248200000000002
2025-03-06,000021.SZ,BUY,100,300.3486,6.006971999999999
2025-03-06,000025.SZ,BUY,100,44.9508,0.899016
2025-03-06,000029.SZ,BUY,200,34.46,1.3784
2025-03-06,000031.SZ,BUY,100,40.2903,0.8058060000000001
2025-03-06,000034.SZ,BUY,100,168.3615,3.3672300000000006
2025-03-06,000037.SZ,BUY,100,46.0268,0.9205360000000001
2025-03-06,000042.SZ,BUY,400,81.932,6.554560000000001
2025-03-06,000045.SZ,BUY,200,31.6286,1.2651439999999998
2025-03-06,000061.SZ,BUY,100,139.7104,2.794208
2025-03-06,000078.SZ,BUY,200,47.7288,1.9091520000000002
2025-03-20,000010.SZ,SELL,300,33.0779,1.9846739999999998
2025-03-20,000011.SZ,SELL,200,37.7562,1.510248
2025-03-20,000014.SZ,SELL,400,76.9767,6.158136
2025-03-20,000017.SZ,SELL,1200,17.1695,4.12068
2025-03-20,000019.SZ,SELL,100,31.2908,0.625816
2025-03-20,000025.SZ,SELL,100,46.7125,0.93425
2025-03-20,000026.SZ,SELL,100,99.3108,1.986216
2025-03-20,000027.SZ,SELL,100,114.8694,2.297388
2025-03-20,000030.SZ,SELL,500,25.6745,2.56745
2025-03-20,000031.SZ,SELL,100,40.8764,0.817528
2025-03-20,000035.SZ,SELL,400,23.0975,1.8478
2025-03-20,000037.SZ,SELL,300,49.2011,2.952066
2025-03-20,000039.SZ,SELL,100,464.8191,9.296382
2025-03-20,000042.SZ,SELL,200,88.411,3.5364400000000002
2025-03-20,000045.SZ,SELL,300,33.5455,2.01273
2025-03-20,000055.SZ,SELL,100,43.4478,0.868956
2025-03-20,000059.SZ,SELL,200,8.6165,0.34466
2025-03-20,000060.SZ,SELL,100,203.7349,4.074698000000001
2025-03-20,000061.SZ,SELL,100,144.6759,2.8935180000000007
2025-03-20,000062.SZ,SELL,100,197.5971,3.9519420000000007
2025-03-20,000068.SZ,SELL,200,8.2746,0.330984
2025-03-20,000078.SZ,SELL,100,49.9821,0.999642
2025-03-20,000088.SZ,SELL,100,40.2749,0.805498
2025-03-20,000004.SZ,BUY,300,48.6038,2.916228
2025-03-20,000007.SZ,BUY,100,52.1862,1.043724
2025-03-20,000008.SZ,BUY,100,63.1914,1.2638280000000002
2025-03-20,000009.SZ,BUY,100,76.4836,1.529672
2025-03-20,000016.SZ,BUY,100,115.0099,2.300198
2025-03-20,000029.SZ,BUY,300,33.3832,2.0029920000000003
2025-03-20,000032.SZ,BUY,200,104.8659,4.194636
2025-03-20,000034.SZ,BUY,200,152.3393,6.093572
2025-03-20,000036.SZ,BUY,100,52.7721,1.055442
2025-03-20,000050.SZ,BUY,200,74.0911,2.963644
2025-03-20,000056.SZ,BUY,300,17.0914,1.025484
2025-03-20,000058.SZ,BUY,700,28.6706,4.013884000000001
2025-03-20,000066.SZ,BUY,100,171.73,3.4346
2025-03-20,000069.SZ,BUY,100,111.3265,2.22653
2025-03-20,000070.SZ,BUY,800,21.5631,3.4500960000000003
2025-04-03,000006.SZ,SELL,100,276.9855,5.53971
2025-04-03,000007.SZ,SELL,100,51.3579,1.027158
2025-04-03,000011.SZ,SELL,100,37.6238,0.752476
2025-04-03,000012.SZ,SELL,100,150.5363,3.0107260000000005
2025-04-03,000019.SZ,SELL,200,31.6237,1.264948
2025-04-03,000025.SZ,SELL,500,50.401,5.0401
2025-04-03,000029.SZ,SELL,400,34.3684,2.7494720000000004
2025-04-03,000042.SZ,SELL,100,87.3311,1.7466220000000001
2025-04-03,000045.SZ,SELL,200,33.6054,1.3442160000000003
2025-04-03,000048.SZ,SELL,200,173.7477,6.949908000000001
2025-04-03,000059.SZ,SELL,2100,9.1812,3.856104
2025-04-03,000068.SZ,SELL,100,8.115,0.1623
2025-04-03,000069.SZ,SELL,100,113.5893,2.271786
2025-04-03,000078.SZ,SELL,200,50.8015,2.03206
2025-04-03,000088.SZ,SELL,200,40.9518,1.638072
2025-04-03,000089.SZ,SELL,100,49.4607,0.9892140000000001
2025-04-03,000008.SZ,SELL,3400,62.9673,42.817764000000004
2025-04-03,000004.SZ,BUY,800,39.9071,6.385136
2025-04-03,000010.SZ,BUY,300,30.3842,1.8230520000000001
2025-04-03,000014.SZ,BUY,100,73.9953,1.479906
2025-04-03,000016.SZ,BUY,200,101.8083,4.072332
2025-04-03,000017.SZ,BUY,200,16.472,0.65888
2025-04-03,000020.SZ,BUY,300,21.2847,1.277082
2025-04-03,000030.SZ,BUY,500,23.7757,2.3775700000000004
2025-04-03,000031.SZ,BUY,100,39.2648,0.785296
2025-04-03,000032.SZ,BUY,100,98.6053,1.9721060000000001
2025-04-03,000034.SZ,BUY,200,129.9469,5.197876000000001
2025-04-03,000036.SZ,BUY,200,49.4337,1.977348
2025-04-03,000050.SZ,BUY,100,69.0895,1.38179
2025-04-03,000056.SZ,BUY,800,15.6789,2.508624
2025-04-03,000058.SZ,BUY,100,27.5463,0.5509259999999999
2025-04-03,000065.SZ,BUY,100,188.2784,3.765568
2025-04-03,000066.SZ,BUY,100,155.6578,3.1131560000000005
2025-04-03,000070.SZ,BUY,300,20.4484,1.226904
2025-04-03,000090.SZ,BUY,5600,36.8308,41.250496000000005
2025-04-18,000004.SZ,SELL,200,40.4354,1.617416
2025-04-18,000007.SZ,SELL,100,51.0265,1.02053
2025-04-18,000016.SZ,SELL,200,108.7447,4.349788
2025-04-18,000017.SZ,SELL,400,16.472,1.31776
2025-04-18,000019.SZ,SELL,500,32.765,3.2765
2025-04-18,000031.SZ,SELL,300,40.1438,2.408628
2025-04-18,000042.SZ,SELL,200,92.8652,3.714608
2025-04-18,000056.SZ,SELL,500,15.726,1.5726
2025-04-18,000058.SZ,SELL,100,26.7857,0.5357139999999999
2025-04-18,000059.SZ,SELL,400,9.0355,0.72284
2025-04-18,000061.SZ,SELL,100,149.1899,2.983798
2025-04-18,000066.SZ,SELL,100,167.3266,3.3465320000000003
2025-04-18,000069.SZ,SELL,100,114.0418,2.2808360000000003
2025-04-18,000070.SZ,SELL,400,20.518,1.6414400000000002
2025-04-18,000090.SZ,SELL,100,36.6395,0.73279
2025-04-18,000025.SZ,SELL,4100,58.3287,47.829534
2025-04-18,000008.SZ,BUY,3300,60.2783,39.783678
2025-04-18,000009.SZ,BUY,100,69.5714,1.3914279999999999
2025-04-18,000010.SZ,BUY,600,27.3674,3.2840879999999997
2025-04-18,000011.SZ,BUY,100,36.1242,0.722484
2025-04-18,000012.SZ,BUY,100,144.2515,2.88503
2025-04-18,000020.SZ,BUY,400,19.6905,1.57524
2025-04-18,000021.SZ,BUY,100,248.8811,4.977622
2025-04-18,000026.SZ,BUY,100,88.7421,1.7748419999999998
2025-04-18,000030.SZ,BUY,300,22.2485,1.33491
2025-04-18,000035.SZ,BUY,500,20.505,2.0505
2025-04-18,000036.SZ,BUY,100,47.1225,0.94245
2025-04-18,000037.SZ,BUY,100,45.1766,0.903532
2025-04-18,000039.SZ,BUY,100,381.8339,7.636678
2025-04-18,000045.SZ,BUY,800,28.6934,4.590944
2025-04-18,000048.SZ,BUY,100,149.833,2.99666
2025-04-18,000049.SZ,BUY,100,187.9603,3.759206
2025-04-18,000050.SZ,BUY,200,62.4772,2.4990880000000004
2025-04-18,000055.SZ,BUY,200,39.6742,1.5869680000000002
2025-04-18,000060.SZ,BUY,100,182.9954,3.6599079999999997
2025-04-18,000068.SZ,BUY,1400,7.4312,2.0807360000000004
2025-04-18,000078.SZ,BUY,200,46.4998,1.8599920000000003
2025-05-07,000007.SZ,SELL,200,56.1623,2.2464920000000004
2025-05-07,000009.SZ,SELL,100,72.2644,1.445288
2025-05-07,000010.SZ,SELL,400,29.8455,2.38764
2025-05-07,000016.SZ,SELL,100,121.0512,2.421024
2025-05-07,000017.SZ,SELL,600,17.8134,2.137608
2025-05-07,000020.SZ,SELL,300,21.1445,1.2686700000000002
2025-05-07,000021.SZ,SELL,100,268.4183,5.368366
2025-05-07,000027.SZ,SELL,100,117.0333,2.340666
2025-05-07,000029.SZ,SELL,300,36.5451,2.192706
2025-05-07,000030.SZ,SELL,700,24.8077,3.473078
2025-05-07,000034.SZ,SELL,100,134.1615,2.68323
2025-05-07,000037.SZ,SELL,100,48.5209,0.9704180000000001
2025-05-07,000045.SZ,SELL,200,30.4605,1.21842
2025-05-07,000050.SZ,SELL,200,69.3438,2.773752
2025-05-07,000055.SZ,SELL,200,42.4279,1.697116
2025-05-07,000058.SZ,SELL,100,27.9761,0.559522
2025-05-07,000059.SZ,SELL,1400,9.9645,2.79006
2025-05-07,000062.SZ,SELL,100,231.7596,4.635192
2025-05-07,000070.SZ,SELL,200,21.7721,0.8708840000000001
2025-05-07,000090.SZ,SELL,5500,34.4392,37.883120000000005
2025-05-07,000004.SZ,BUY,1600,31.4137,10.052384
2025-05-07,000006.SZ,BUY,100,260.6923,5.213846
2025-05-07,000019.SZ,BUY,200,32.8601,1.3144040000000001
2025-05-07,000025.SZ,BUY,4300,47.7034,41.024924
2025-05-07,000026.SZ,BUY,100,90.9257,1.818514
2025-05-07,000028.SZ,BUY,100,138.8229,2.7764580000000003
2025-05-07,000031.SZ,BUY,300,39.1183,2.347098
2025-05-07,000035.SZ,BUY,200,20.8821,0.835284
2025-05-07,000042.SZ,BUY,100,94.62,1.8924
2025-05-07,000056.SZ,BUY,800,15.3022,2.448352
2025-05-07,000061.SZ,BUY,100,146.7072,2.934144
2025-05-07,000069.SZ,BUY,200,108.1587,4.326347999999999
2025-05-07,000088.SZ,BUY,200,38.8365,1.55346
2025-05-21,000007.SZ,SELL,400,63.4518,5.076144
2025-05-21,000010.SZ,SELL,200,31.4617,1.2584680000000001
2025-05-21,000014.SZ,SELL,100,79.1451,1.582902
2025-05-21,000025.SZ,SELL,100,50.7864,1.0157280000000002
2025-05-21,000026.SZ,SELL,400,112.9366,9.034928
2025-05-21,000028.SZ,SELL,100,143.3046,2.866092
2025-05-21,000029.SZ,SELL,400,40.0735,3.2058800000000005
2025-05-21,000030.SZ,SELL,300,26.4588,1.587528
2025-05-21,000048.SZ,SELL,100,168.4652,3.369304
2025-05-21,000065.SZ,SELL,100,195.4995,3.9099900000000005
2025-05-21,000068.SZ,SELL,100,7.9099,0.158198
2025-05-21,000070.SZ,SELL,400,23.1655,1.8532400000000002
2025-05-21,000088.SZ,SELL,300,42.5594,2.553564
2025-05-21,000089.SZ,SELL,100,51.3408,1.026816
2025-05-21,000004.SZ,SELL,6600,38.4848,50.799936
2025-05-21,000009.SZ,BUY,100,72.9826,1.4596520000000002
2025-05-21,000012.SZ,BUY,100,142.1565,2.84313
2025-05-21,000017.SZ,BUY,200,17.9743,0.7189719999999999
2025-05-21,000019.SZ,BUY,200,32.6223,1.3048920000000002
2025-05-21,000020.SZ,BUY,200,21.1971,0.8478840000000001
2025-05-21,000021.SZ,BUY,100,260.9825,5.219650000000001
2025-05-21,000027.SZ,BUY,100,118.1153,2.3623060000000002
2025-05-21,000031.SZ,BUY,200,38.8252,1.5530080000000002
2025-05-21,000032.SZ,BUY,400,85.6187,6.849496000000001
2025-05-21,000034.SZ,BUY,100,132.5229,2.650458
2025-05-21,000035.SZ,BUY,200,20.8821,0.835284
2025-05-21,000036.SZ,BUY,300,46.0953,2.765718
2025-05-21,000042.SZ,BUY,100,93.1352,1.8627040000000001
2025-05-21,000055.SZ,BUY,100,42.9379,0.858758
2025-05-21,000056.SZ,BUY,900,14.7843,2.6611740000000004
2025-05-21,000058.SZ,BUY,100,28.4391,0.568782
2025-05-21,000066.SZ,BUY,100,160.7216,3.214432
2025-05-21,000090.SZ,BUY,6200,34.4392,42.704608
2025-06-05,000006.SZ,SELL,100,270.2298,5.404596
2025-06-05,000007.SZ,SELL,200,68.2563,2.7302519999999997
2025-06-05,000010.SZ,SELL,500,33.6166,3.36166
2025-06-05,000017.SZ,SELL,800,19.1816,3.069056
2025-06-05,000020.SZ,SELL,200,21.6526,0.866104
2025-06-05,000026.SZ,SELL,200,119.7226,4.7889040000000005
2025-06-05,000029.SZ,SELL,700,45.8703,6.421842
2025-06-05,000032.SZ,SELL,100,86.6916,1.733832
2025-06-05,000037.SZ,SELL,100,50.9582,1.019164
2025-06-05,000042.SZ,SELL,100,94.485,1.8897000000000002
2025-06-05,000045.SZ,SELL,400,33.3986,2.671888
2025-06-05,000070.SZ,SELL,300,23.8622,1.4317320000000002
2025-06-05,000078.SZ,SELL,300,52.4403,3.146418
2025-06-05,000090.SZ,SELL,6200,33.8652,41.99284800000001
2025-06-05,000004.SZ,BUY,5300,40.0697,42.473881999999996
2025-06-05,000016.SZ,BUY,200,110.5348,4.421392
2025-06-05,000028.SZ,BUY,100,142.5203,2.850406
2025-06-05,000030.SZ,BUY,400,25.0553,2.0044239999999998
2025-06-05,000034.SZ,BUY,100,123.9752,2.4795040000000004
2025-06-05,000035.SZ,BUY,200,20.5992,0.823968
2025-06-05,000036.SZ,BUY,100,45.3249,0.906498
2025-06-05,000048.SZ,BUY,100,161.3793,3.227586
2025-06-05,000058.SZ,BUY,400,26.9505,2.1560400000000004
2025-06-05,000059.SZ,BUY,300,10.0192,0.601152
2025-06-05,000062.SZ,BUY,100,210.3751,4.207502000000001
2025-06-05,000065.SZ,BUY,100,183.3469,3.6669380000000005
2025-06-05,000068.SZ,BUY,1100,7.5908,1.669976
2025-06-05,000069.SZ,BUY,100,106.3485,2.12697
2025-06-05,000088.SZ,BUY,300,39.8566,2.391396
2025-06-19,000020.SZ,SELL,1800,25.5416,9.194976
2025-06-19,000027.SZ,SELL,100,116.8276,2.336552
2025-06-19,000028.SZ,SELL,100,138.9909,2.779818
2025-06-19,000035.SZ,SELL,100,20.1278,0.402556
2025-06-19,000036.SZ,SELL,100,44.5545,0.89109
2025-06-19,000037.SZ,SELL,100,50.5615,1.01123
2025-06-19,000045.SZ,SELL,200,33.4589,1.338356
2025-06-19,000059.SZ,SELL,1000,10.2209,2.04418
2025-06-19,000068.SZ,SELL,200,7.4084,0.29633600000000004
2025-06-19,000070.SZ,SELL,500,24.5241,2.4524100000000004
2025-06-19,000004.SZ,BUY,400,36.1684,2.893472
2025-06-19,000007.SZ,BUY,200,62.5406,2.501624
2025-06-19,000008.SZ,BUY,100,60.7265,1.21453
2025-06-19,000010.SZ,BUY,200,31.8927,1.275708
2025-06-19,000011.SZ,BUY,100,36.1683,0.7233660000000001
2025-06-19,000016.SZ,BUY,100,103.3746,2.067492
2025-06-19,000017.SZ,BUY,900,17.3036,3.1146480000000003
2025-06-19,000025.SZ,BUY,200,47.1371,1.8854840000000002
2025-06-19,000026.SZ,BUY,300,103.0046,6.180276
2025-06-19,000030.SZ,BUY,300,23.5281,1.411686
2025-06-19,000032.SZ,BUY,200,79.7971,3.1918840000000004
2025-06-19,000056.SZ,BUY,100,14.1722,0.28344400000000003
2025-06-19,000065.SZ,BUY,100,170.6658,3.4133159999999996
2025-06-19,000078.SZ,BUY,200,48.7531,1.9501240000000002
2025-07-03,000009.SZ,SELL,200,80.9721,3.238884
2025-07-03,000016.SZ,SELL,200,116.3524,4.654096
2025-07-03,000026.SZ,SELL,800,168.9779,27.036464000000002
2025-07-03,000032.SZ,SELL,100,84.6488,1.6929759999999998
2025-07-03,000050.SZ,SELL,100,73.0738,1.4614760000000002
2025-07-03,000055.SZ,SELL,100,44.1894,0.8837879999999999
2025-07-03,000056.SZ,SELL,700,15.6318,2.1884520000000003
2025-07-03,000065.SZ,SELL,100,198.8742,3.9774840000000005
2025-07-03,000068.SZ,SELL,400,7.9099,0.632792
2025-07-03,000070.SZ,SELL,500,27.6941,2.76941
2025-07-03,000078.SZ,SELL,300,55.9226,3.3553560000000004
2025-07-03,000004.SZ,BUY,300,36.3716,2.182296
2025-07-03,000006.SZ,BUY,100,251.5521,5.031042
2025-07-03,000007.SZ,BUY,200,61.9608,2.478432
2025-07-03,000010.SZ,BUY,200,32.2159,1.288636
2025-07-03,000011.SZ,BUY,100,37.2269,0.744538
2025-07-03,000014.SZ,BUY,100,78.1287,1.5625740000000001
2025-07-03,000017.SZ,BUY,500,17.411,1.7411
2025-07-03,000019.SZ,BUY,100,32.7682,0.6553640000000001
2025-07-03,000020.SZ,BUY,800,24.438,3.91008
2025-07-03,000025.SZ,BUY,200,47.2478,1.889912
2025-07-03,000027.SZ,BUY,100,118.8578,2.377156
2025-07-03,000028.SZ,BUY,100,142.4453,2.8489060000000004
2025-07-03,000029.SZ,BUY,500,42.7085,4.27085
2025-07-03,000034.SZ,BUY,100,118.6652,2.373304
2025-07-03,000035.SZ,BUY,400,20.3164,1.625312
2025-07-03,000037.SZ,BUY,300,49.4845,2.96907
2025-07-03,000045.SZ,BUY,200,33.8206,1.352824
2025-07-03,000059.SZ,BUY,1600,9.9649,3.188768
2025-07-03,000069.SZ,BUY,100,102.2756,2.045512
2025-07-03,000088.SZ,BUY,200,39.6826,1.5873040000000003
2025-07-03,000089.SZ,BUY,200,50.7674,2.030696
2025-07-17,000010.SZ,SELL,500,35.125,3.5125
2025-07-17,000011.SZ,SELL,100,38.3737,0.767474
2025-07-17,000014.SZ,SELL,100,81.1779,1.6235579999999998
2025-07-17,000021.SZ,SELL,100,278.0011,5.560022
2025-07-17,000030.SZ,SELL,200,25.4384,1.017536
2025-07-17,000031.SZ,SELL,400,43.074,3.44592
2025-07-17,000032.SZ,SELL,100,89.2451,1.7849020000000002
2025-07-17,000034.SZ,SELL,100,127.3749,2.547498
2025-07-17,000037.SZ,SELL,400,54.1892,4.335136
2025-07-17,000042.SZ,SELL,300,112.977,6.77862
2025-07-17,000050.SZ,SELL,100,76.9733,1.539466
2025-07-17,000089.SZ,SELL,100,51.871,1.0374200000000002
2025-07-17,000004.SZ,BUY,100,36.0058,0.720116
2025-07-17,000007.SZ,BUY,200,58.8959,2.355836
2025-07-17,000008.SZ,BUY,100,62.5191,1.250382
2025-07-17,000016.SZ,BUY,100,112.7723,2.255446
2025-07-17,000017.SZ,BUY,300,17.1427,1.0285620000000002
2025-07-17,000020.SZ,BUY,400,23.527,1.8821600000000003
2025-07-17,000026.SZ,BUY,100,158.2819,3.1656380000000004
2025-07-17,000045.SZ,BUY,400,32.2532,2.5802560000000003
2025-07-17,000055.SZ,BUY,200,42.9504,1.718016
2025-07-17,000056.SZ,BUY,800,14.9255,2.38808
2025-07-17,000058.SZ,BUY,100,27.5133,0.550266
2025-07-17,000059.SZ,BUY,1600,9.3798,3.0015359999999998
2025-07-17,000061.SZ,BUY,100,146.1988,2.923976
2025-07-17,000068.SZ,BUY,1000,7.7047,1.54094
2025-07-17,000070.SZ,BUY,400,26.5445,2.12356
2025-07-31,000009.SZ,SELL,100,81.6902,1.6338040000000003
2025-07-31,000010.SZ,SELL,400,37.8187,3.025496
