TRADE_DT,Value
2018-10-24,4683596.49594757
2018-10-25,4734793.318004486
2018-10-26,4562667.2585539585
2018-10-29,4595486.18803957
2018-10-30,4678800.507358294
2018-10-31,4749617.928278544
2018-11-01,4902269.827095952
2018-11-02,4911381.336963712
2018-11-05,4885516.339428662
2018-11-06,4870352.69611133
2018-11-07,4872857.695135839
2018-11-08,4926555.2409173595
2018-11-09,5030009.200426384
2018-11-12,5112492.249601336
2018-11-13,5115880.762900743
2018-11-14,5182417.277979426
2018-11-15,5193463.073953935
2018-11-16,5243358.264921765
2018-11-19,5104212.743272456
2018-11-20,5111974.189914165
2018-11-21,5125089.770642453
2018-11-22,5012036.803223169
2018-11-23,5000812.214963531
2018-11-26,5015345.592166778
2018-11-27,5077102.961027603
2018-11-28,4986069.0399241755
2018-11-29,4969160.42089389
2018-11-30,5103856.4853577195
2018-12-03,5160733.447798202
2018-12-04,5160755.787760366
2018-12-05,5074314.235427082
2018-12-06,4857876.938856854
2018-12-07,4794189.710138465
2018-12-10,4820774.66601369
2018-12-11,4831690.442321831
2018-12-12,4887878.27584551
2018-12-13,4807732.988328286
2018-12-14,4819227.558087721
2018-12-17,4816507.507525119
2018-12-18,4743251.099775128
2018-12-19,4760934.932295839
2018-12-20,4702825.223596
2018-12-21,4879741.813821066
2018-12-24,5041350.831006269
2018-12-25,5057504.4813514305
2018-12-26,5039339.257377873
2018-12-27,5051727.277900409
2018-12-28,5143252.7640875615
